Gene stable ID	Gene type
FBgn0025879	protein_coding
FBgn0038471	protein_coding
FBgn0262266	pre_miRNA
FBgn0010424	protein_coding
FBgn0014465	protein_coding
FBgn0032284	protein_coding
FBgn0267744	ncRNA
FBgn0035313	protein_coding
FBgn0265722	ncRNA
FBgn0036360	protein_coding
FBgn0265850	ncRNA
FBgn0037880	protein_coding
FBgn0051259	protein_coding
FBgn0038934	protein_coding
FBgn0000157	protein_coding
FBgn0053475	protein_coding
FBgn0028855	protein_coding
FBgn0031403	protein_coding
FBgn0034354	protein_coding
FBgn0263587	ncRNA
FBgn0034514	protein_coding
FBgn0266587	ncRNA
FBgn0262888	ncRNA
FBgn0038316	protein_coding
FBgn0262789	pseudogene
FBgn0267698	protein_coding
FBgn0262142	ncRNA
FBgn0035374	protein_coding
FBgn0082998	snoRNA
FBgn0030706	protein_coding
FBgn0037084	protein_coding
FBgn0037094	protein_coding
FBgn0259878	protein_coding
FBgn0050326	tRNA
FBgn0036436	protein_coding
FBgn0035383	protein_coding
FBgn0259735	protein_coding
FBgn0034397	protein_coding
FBgn0036236	protein_coding
FBgn0267621	ncRNA
FBgn0263868	ncRNA
FBgn0043791	protein_coding
FBgn0266268	protein_coding
FBgn0035312	protein_coding
FBgn0037906	protein_coding
FBgn0265667	ncRNA
FBgn0035099	protein_coding
FBgn0051860	protein_coding
FBgn0033501	protein_coding
FBgn0052475	protein_coding
FBgn0003275	protein_coding
FBgn0053666	protein_coding
FBgn0015513	protein_coding
FBgn0039163	protein_coding
FBgn0266592	ncRNA
FBgn0261286	protein_coding
FBgn0264599	ncRNA
FBgn0037106	protein_coding
FBgn0260454	protein_coding
FBgn0028541	protein_coding
FBgn0037139	protein_coding
FBgn0033538	protein_coding
FBgn0034834	protein_coding
FBgn0267460	ncRNA
FBgn0261506	protein_coding
FBgn0034460	protein_coding
FBgn0265903	ncRNA
FBgn0261453	snoRNA
FBgn0031229	protein_coding
FBgn0267048	protein_coding
FBgn0040928	pseudogene
FBgn0027085	protein_coding
FBgn0035997	protein_coding
FBgn0053752	protein_coding
FBgn0266407	ncRNA
FBgn0264877	ncRNA
FBgn0042092	protein_coding
FBgn0034138	protein_coding
FBgn0035695	protein_coding
FBgn0265838	ncRNA
FBgn0267801	ncRNA
FBgn0263782	protein_coding
FBgn0026399	protein_coding
FBgn0052643	protein_coding
FBgn0013325	protein_coding
FBgn0000330	protein_coding
FBgn0262960	protein_coding
FBgn0050287	protein_coding
FBgn0019960	protein_coding
FBgn0265919	ncRNA
FBgn0036277	protein_coding
FBgn0045443	protein_coding
FBgn0261996	protein_coding
FBgn0033659	protein_coding
FBgn0262379	pre_miRNA
FBgn0038960	protein_coding
FBgn0001276	protein_coding
FBgn0030882	protein_coding
FBgn0053728	ncRNA
FBgn0261534	protein_coding
FBgn0259859	ncRNA
FBgn0034705	protein_coding
FBgn0047351	protein_coding
FBgn0029959	protein_coding
FBgn0266795	ncRNA
FBgn0030990	protein_coding
FBgn0039552	protein_coding
FBgn0031247	protein_coding
FBgn0014143	protein_coding
FBgn0030480	protein_coding
FBgn0266653	ncRNA
FBgn0034437	protein_coding
FBgn0052811	protein_coding
FBgn0036497	protein_coding
FBgn0013687	pseudogene
FBgn0266163	protein_coding
FBgn0034480	protein_coding
FBgn0267799	ncRNA
FBgn0033996	protein_coding
FBgn0250814	protein_coding
FBgn0052601	protein_coding
FBgn0004590	protein_coding
FBgn0031520	protein_coding
FBgn0035009	protein_coding
FBgn0267490	protein_coding
FBgn0052944	protein_coding
FBgn0036009	protein_coding
FBgn0039560	protein_coding
FBgn0052814	protein_coding
FBgn0040349	protein_coding
FBgn0027600	protein_coding
FBgn0031690	protein_coding
FBgn0265201	protein_coding
FBgn0263378	ncRNA
FBgn0032051	protein_coding
FBgn0085361	protein_coding
FBgn0033724	protein_coding
FBgn0042102	protein_coding
FBgn0034674	protein_coding
FBgn0050406	tRNA
FBgn0032741	protein_coding
FBgn0040340	protein_coding
FBgn0000439	protein_coding
FBgn0036600	protein_coding
FBgn0263197	protein_coding
FBgn0037067	protein_coding
FBgn0036936	protein_coding
FBgn0035041	protein_coding
FBgn0034849	protein_coding
FBgn0038653	protein_coding
FBgn0266451	protein_coding
FBgn0085212	protein_coding
FBgn0267919	ncRNA
FBgn0037936	protein_coding
FBgn0266147	ncRNA
FBgn0035833	protein_coding
FBgn0265363	ncRNA
FBgn0039449	protein_coding
FBgn0034225	protein_coding
FBgn0264606	protein_coding
FBgn0086674	protein_coding
FBgn0266218	ncRNA
FBgn0033095	protein_coding
FBgn0050120	protein_coding
FBgn0011976	tRNA
FBgn0039936	protein_coding
FBgn0025743	protein_coding
FBgn0264943	ncRNA
FBgn0035360	protein_coding
FBgn0040784	protein_coding
FBgn0032150	protein_coding
FBgn0050333	tRNA
FBgn0267365	protein_coding
FBgn0037565	protein_coding
FBgn0040466	protein_coding
FBgn0250839	protein_coding
FBgn0035484	protein_coding
FBgn0033785	protein_coding
FBgn0003515	protein_coding
FBgn0267136	ncRNA
FBgn0260455	protein_coding
FBgn0030164	protein_coding
FBgn0267721	ncRNA
FBgn0034697	protein_coding
FBgn0266963	ncRNA
FBgn0267756	ncRNA
FBgn0261358	protein_coding
FBgn0260653	protein_coding
FBgn0259728	protein_coding
FBgn0019938	protein_coding
FBgn0061209	protein_coding
FBgn0262849	pseudogene
FBgn0035246	protein_coding
FBgn0035888	protein_coding
FBgn0052221	protein_coding
FBgn0083972	protein_coding
FBgn0030390	protein_coding
FBgn0261287	protein_coding
FBgn0029996	protein_coding
FBgn0266046	ncRNA
FBgn0035372	protein_coding
FBgn0259483	protein_coding
FBgn0051631	tRNA
FBgn0020912	protein_coding
FBgn0040260	protein_coding
FBgn0266814	ncRNA
FBgn0261837	protein_coding
FBgn0086855	protein_coding
FBgn0032790	protein_coding
FBgn0017456	protein_coding
FBgn0000447	protein_coding
FBgn0266349	ncRNA
FBgn0005564	protein_coding
FBgn0034057	protein_coding
FBgn0261452	snoRNA
FBgn0030292	protein_coding
FBgn0036230	protein_coding
FBgn0039349	protein_coding
FBgn0261060	protein_coding
FBgn0000092	protein_coding
FBgn0001316	protein_coding
FBgn0259741	protein_coding
FBgn0052694	protein_coding
FBgn0046886	protein_coding
FBgn0033364	protein_coding
FBgn0051454	protein_coding
FBgn0014002	protein_coding
FBgn0035690	protein_coding
FBgn0034007	protein_coding
FBgn0037802	protein_coding
FBgn0262528	protein_coding
FBgn0262996	ncRNA
FBgn0034528	protein_coding
FBgn0266883	ncRNA
FBgn0039664	protein_coding
FBgn0033460	protein_coding
FBgn0086070	snoRNA
FBgn0029687	protein_coding
FBgn0035044	protein_coding
FBgn0051092	protein_coding
FBgn0054011	protein_coding
FBgn0050350	protein_coding
FBgn0031955	protein_coding
FBgn0033787	protein_coding
FBgn0032467	protein_coding
FBgn0034940	protein_coding
FBgn0030719	protein_coding
FBgn0003174	protein_coding
FBgn0053865	protein_coding
FBgn0025686	protein_coding
FBgn0085458	protein_coding
FBgn0086690	protein_coding
FBgn0029957	protein_coding
FBgn0036784	protein_coding
FBgn0262286	pre_miRNA
FBgn0029689	protein_coding
FBgn0024491	protein_coding
FBgn0028662	protein_coding
FBgn0038033	protein_coding
FBgn0033483	protein_coding
FBgn0086068	snoRNA
FBgn0037974	protein_coding
FBgn0036848	protein_coding
FBgn0033457	protein_coding
FBgn0053998	protein_coding
FBgn0051907	protein_coding
FBgn0013308	protein_coding
FBgn0054015	protein_coding
FBgn0037098	protein_coding
FBgn0037481	protein_coding
FBgn0031144	protein_coding
FBgn0032390	protein_coding
FBgn0063496	protein_coding
FBgn0034201	protein_coding
FBgn0260954	protein_coding
FBgn0051036	protein_coding
FBgn0039958	protein_coding
FBgn0266830	ncRNA
FBgn0040751	protein_coding
FBgn0053812	protein_coding
FBgn0003975	protein_coding
FBgn0264330	protein_coding
FBgn0028872	protein_coding
FBgn0011894	tRNA
FBgn0003250	protein_coding
FBgn0011754	protein_coding
FBgn0037653	protein_coding
FBgn0036799	protein_coding
FBgn0030260	protein_coding
FBgn0051943	tRNA
FBgn0051683	protein_coding
FBgn0259736	protein_coding
FBgn0039196	protein_coding
FBgn0029736	protein_coding
FBgn0261380	protein_coding
FBgn0030207	protein_coding
FBgn0032331	protein_coding
FBgn0265904	ncRNA
FBgn0265613	ncRNA
FBgn0039132	protein_coding
FBgn0035464	protein_coding
FBgn0034568	protein_coding
FBgn0259971	protein_coding
FBgn0000046	protein_coding
FBgn0036028	protein_coding
FBgn0082925	snoRNA
FBgn0262149	ncRNA
FBgn0267941	ncRNA
FBgn0086710	protein_coding
FBgn0013695	tRNA
FBgn0037620	protein_coding
FBgn0028546	protein_coding
FBgn0263086	protein_coding
FBgn0042133	protein_coding
FBgn0031771	protein_coding
FBgn0052667	protein_coding
FBgn0266942	ncRNA
FBgn0010422	protein_coding
FBgn0266734	ncRNA
FBgn0267459	ncRNA
FBgn0000370	protein_coding
FBgn0053853	protein_coding
FBgn0025381	protein_coding
FBgn0003888	protein_coding
FBgn0264955	ncRNA
FBgn0016685	protein_coding
FBgn0267453	ncRNA
FBgn0030224	protein_coding
FBgn0266843	ncRNA
FBgn0033616	protein_coding
FBgn0262389	pre_miRNA
FBgn0033259	protein_coding
FBgn0027296	protein_coding
FBgn0266096	ncRNA
FBgn0030060	protein_coding
FBgn0085385	protein_coding
FBgn0262989	ncRNA
FBgn0032867	protein_coding
FBgn0260225	pseudogene
FBgn0031883	protein_coding
FBgn0031585	protein_coding
FBgn0035713	protein_coding
FBgn0264449	protein_coding
FBgn0037678	protein_coding
FBgn0036761	protein_coding
FBgn0031574	protein_coding
FBgn0026570	protein_coding
FBgn0050441	protein_coding
FBgn0036728	protein_coding
FBgn0037618	protein_coding
FBgn0261673	protein_coding
FBgn0037879	protein_coding
FBgn0027279	protein_coding
FBgn0037766	protein_coding
FBgn0263380	ncRNA
FBgn0265043	ncRNA
FBgn0033474	protein_coding
FBgn0039831	protein_coding
FBgn0015279	protein_coding
FBgn0262512	protein_coding
FBgn0262730	protein_coding
FBgn0036112	protein_coding
FBgn0011893	tRNA
FBgn0265464	protein_coding
FBgn0038924	protein_coding
FBgn0034300	protein_coding
FBgn0029587	protein_coding
FBgn0052218	ncRNA
FBgn0033115	protein_coding
FBgn0266276	ncRNA
FBgn0267896	pseudogene
FBgn0003935	snRNA
FBgn0030163	protein_coding
FBgn0053801	protein_coding
FBgn0265416	protein_coding
FBgn0005391	protein_coding
FBgn0034538	protein_coding
FBgn0051014	protein_coding
FBgn0265536	ncRNA
FBgn0028429	protein_coding
FBgn0053428	rRNA
FBgn0267674	ncRNA
FBgn0004580	protein_coding
FBgn0266864	ncRNA
FBgn0265186	protein_coding
FBgn0000117	protein_coding
FBgn0054052	ncRNA
FBgn0013699	tRNA
FBgn0039431	protein_coding
FBgn0030742	protein_coding
FBgn0263484	snoRNA
FBgn0264787	ncRNA
FBgn0038239	protein_coding
FBgn0038151	protein_coding
FBgn0035915	protein_coding
FBgn0053416	pseudogene
FBgn0264329	protein_coding
FBgn0015925	protein_coding
FBgn0037715	protein_coding
FBgn0004910	protein_coding
FBgn0041241	protein_coding
FBgn0266789	ncRNA
FBgn0266643	ncRNA
FBgn0050250	tRNA
FBgn0029729	protein_coding
FBgn0035471	protein_coding
FBgn0265145	ncRNA
FBgn0004885	protein_coding
FBgn0035427	protein_coding
FBgn0038131	protein_coding
FBgn0050289	protein_coding
FBgn0034105	protein_coding
FBgn0032036	protein_coding
FBgn0026630	protein_coding
FBgn0085263	protein_coding
FBgn0085540	ncRNA
FBgn0083006	snoRNA
FBgn0023479	protein_coding
FBgn0266566	protein_coding
FBgn0032680	protein_coding
FBgn0035815	protein_coding
FBgn0039055	protein_coding
FBgn0261624	protein_coding
FBgn0266647	protein_coding
FBgn0034418	protein_coding
FBgn0028902	protein_coding
FBgn0286005	pre_miRNA
FBgn0266699	ncRNA
FBgn0037526	protein_coding
FBgn0030611	protein_coding
FBgn0028952	protein_coding
FBgn0265707	ncRNA
FBgn0262215	pre_miRNA
FBgn0039424	protein_coding
FBgn0033726	protein_coding
FBgn0050110	protein_coding
FBgn0032189	protein_coding
FBgn0033693	protein_coding
FBgn0053846	protein_coding
FBgn0266786	ncRNA
FBgn0261680	protein_coding
FBgn0085380	protein_coding
FBgn0265182	protein_coding
FBgn0027945	protein_coding
FBgn0033665	protein_coding
FBgn0052719	protein_coding
FBgn0053899	protein_coding
FBgn0026433	protein_coding
FBgn0010197	protein_coding
FBgn0267873	pseudogene
FBgn0032375	protein_coding
FBgn0033548	protein_coding
FBgn0026063	protein_coding
FBgn0032234	protein_coding
FBgn0040001	protein_coding
FBgn0051156	protein_coding
FBgn0262620	ncRNA
FBgn0015036	protein_coding
FBgn0266644	ncRNA
FBgn0029962	protein_coding
FBgn0011280	protein_coding
FBgn0082986	snoRNA
FBgn0024963	protein_coding
FBgn0023023	protein_coding
FBgn0262365	protein_coding
FBgn0263982	protein_coding
FBgn0030283	protein_coding
FBgn0250820	protein_coding
FBgn0034911	protein_coding
FBgn0034289	protein_coding
FBgn0264994	ncRNA
FBgn0040519	protein_coding
FBgn0035432	protein_coding
FBgn0029715	protein_coding
FBgn0003149	protein_coding
FBgn0265589	ncRNA
FBgn0038394	protein_coding
FBgn0025390	protein_coding
FBgn0036410	protein_coding
FBgn0024179	protein_coding
FBgn0027602	protein_coding
FBgn0264986	ncRNA
FBgn0003889	protein_coding
FBgn0267957	ncRNA
FBgn0266465	protein_coding
FBgn0032554	protein_coding
FBgn0034601	protein_coding
FBgn0083036	snoRNA
FBgn0053857	protein_coding
FBgn0030502	protein_coding
FBgn0029539	protein_coding
FBgn0262621	protein_coding
FBgn0033905	protein_coding
FBgn0262256	pre_miRNA
FBgn0032219	protein_coding
FBgn0032435	protein_coding
FBgn0052707	protein_coding
FBgn0053986	protein_coding
FBgn0037669	protein_coding
FBgn0259972	protein_coding
FBgn0001296	protein_coding
FBgn0031273	protein_coding
FBgn0265909	ncRNA
FBgn0266901	ncRNA
FBgn0030797	protein_coding
FBgn0038956	protein_coding
FBgn0263455	ncRNA
FBgn0053435	rRNA
FBgn0052564	protein_coding
FBgn0261057	protein_coding
FBgn0265048	protein_coding
FBgn0262656	protein_coding
FBgn0036301	protein_coding
FBgn0038890	protein_coding
FBgn0014466	protein_coding
FBgn0030588	protein_coding
FBgn0035917	protein_coding
FBgn0038654	protein_coding
FBgn0069973	protein_coding
FBgn0031428	protein_coding
FBgn0265079	ncRNA
FBgn0267824	protein_coding
FBgn0283651	protein_coding
FBgn0011951	tRNA
FBgn0000146	protein_coding
FBgn0032845	protein_coding
FBgn0029686	protein_coding
FBgn0020371	protein_coding
FBgn0036545	protein_coding
FBgn0267236	protein_coding
FBgn0283510	protein_coding
FBgn0036156	protein_coding
FBgn0035073	protein_coding
FBgn0019650	protein_coding
FBgn0036146	protein_coding
FBgn0259239	protein_coding
FBgn0030271	protein_coding
FBgn0082831	protein_coding
FBgn0259870	ncRNA
FBgn0267029	ncRNA
FBgn0262719	protein_coding
FBgn0033110	protein_coding
FBgn0261681	protein_coding
FBgn0053408	rRNA
FBgn0042129	protein_coding
FBgn0003141	protein_coding
FBgn0025837	protein_coding
FBgn0031874	protein_coding
FBgn0039592	protein_coding
FBgn0050093	protein_coding
FBgn0260858	protein_coding
FBgn0015380	protein_coding
FBgn0039092	protein_coding
FBgn0259955	protein_coding
FBgn0259210	protein_coding
FBgn0051324	protein_coding
FBgn0052681	protein_coding
FBgn0033578	protein_coding
FBgn0031596	protein_coding
FBgn0031626	protein_coding
FBgn0039270	protein_coding
FBgn0052227	protein_coding
FBgn0034035	protein_coding
FBgn0039175	protein_coding
FBgn0085599	protein_coding
FBgn0035816	protein_coding
FBgn0035610	protein_coding
FBgn0040087	protein_coding
FBgn0052299	protein_coding
FBgn0036334	protein_coding
FBgn0259822	protein_coding
FBgn0033179	protein_coding
FBgn0267185	ncRNA
FBgn0267286	ncRNA
FBgn0267661	ncRNA
FBgn0265497	ncRNA
FBgn0052676	protein_coding
FBgn0264270	protein_coding
FBgn0085411	protein_coding
FBgn0267073	ncRNA
FBgn0261269	protein_coding
FBgn0029783	protein_coding
FBgn0029725	protein_coding
FBgn0264830	protein_coding
FBgn0037050	protein_coding
FBgn0011994	tRNA
FBgn0037057	protein_coding
FBgn0264378	ncRNA
FBgn0031484	protein_coding
FBgn0038390	protein_coding
FBgn0037345	protein_coding
FBgn0034181	protein_coding
FBgn0046999	protein_coding
FBgn0046687	protein_coding
FBgn0038976	protein_coding
FBgn0065064	snoRNA
FBgn0037900	protein_coding
FBgn0003162	protein_coding
FBgn0038742	protein_coding
FBgn0036574	protein_coding
FBgn0264904	ncRNA
FBgn0053508	protein_coding
FBgn0034721	protein_coding
FBgn0259933	protein_coding
FBgn0262450	pre_miRNA
FBgn0030703	protein_coding
FBgn0267213	ncRNA
FBgn0030443	protein_coding
FBgn0265847	ncRNA
FBgn0031992	protein_coding
FBgn0283548	pre_miRNA
FBgn0033917	protein_coding
FBgn0030686	protein_coding
FBgn0005617	protein_coding
FBgn0042711	protein_coding
FBgn0034495	protein_coding
FBgn0050010	protein_coding
FBgn0039635	protein_coding
FBgn0031969	protein_coding
FBgn0023519	protein_coding
FBgn0264373	ncRNA
FBgn0038123	protein_coding
FBgn0263249	protein_coding
FBgn0266939	ncRNA
FBgn0033806	protein_coding
FBgn0011584	protein_coding
FBgn0051100	protein_coding
FBgn0030208	protein_coding
FBgn0010356	protein_coding
FBgn0035024	protein_coding
FBgn0034400	protein_coding
FBgn0039115	protein_coding
FBgn0034272	protein_coding
FBgn0022029	protein_coding
FBgn0033749	protein_coding
FBgn0064126	protein_coding
FBgn0033738	protein_coding
FBgn0004889	protein_coding
FBgn0052076	protein_coding
FBgn0004183	snRNA
FBgn0053886	protein_coding
FBgn0259714	protein_coding
FBgn0264571	ncRNA
FBgn0037475	protein_coding
FBgn0026396	protein_coding
FBgn0266069	ncRNA
FBgn0029676	protein_coding
FBgn0265662	ncRNA
FBgn0052374	protein_coding
FBgn0082926	snoRNA
FBgn0011826	protein_coding
FBgn0036039	protein_coding
FBgn0030294	protein_coding
FBgn0037150	protein_coding
FBgn0014006	protein_coding
FBgn0264436	ncRNA
FBgn0038079	protein_coding
FBgn0266180	ncRNA
FBgn0039271	protein_coding
FBgn0017581	protein_coding
FBgn0265688	ncRNA
FBgn0036679	protein_coding
FBgn0261581	protein_coding
FBgn0000259	protein_coding
FBgn0053468	protein_coding
FBgn0052272	tRNA
FBgn0051832	protein_coding
FBgn0265822	ncRNA
FBgn0043806	protein_coding
FBgn0083009	snoRNA
FBgn0259162	protein_coding
FBgn0266549	ncRNA
FBgn0030462	protein_coding
FBgn0082927	snoRNA
FBgn0033818	protein_coding
FBgn0037878	protein_coding
FBgn0265637	ncRNA
FBgn0031410	protein_coding
FBgn0031057	protein_coding
FBgn0051626	protein_coding
FBgn0028534	protein_coding
FBgn0036789	protein_coding
FBgn0031561	protein_coding
FBgn0039170	protein_coding
FBgn0030493	protein_coding
FBgn0014455	protein_coding
FBgn0039778	protein_coding
FBgn0267475	ncRNA
FBgn0052511	pseudogene
FBgn0267502	rRNA
FBgn0003011	protein_coding
FBgn0005636	protein_coding
FBgn0261112	protein_coding
FBgn0000281	pseudogene
FBgn0041181	protein_coding
FBgn0039254	protein_coding
FBgn0051109	protein_coding
FBgn0259211	protein_coding
FBgn0039783	protein_coding
FBgn0053061	protein_coding
FBgn0026400	protein_coding
FBgn0263324	ncRNA
FBgn0003870	protein_coding
FBgn0266741	ncRNA
FBgn0015558	protein_coding
FBgn0260049	protein_coding
FBgn0266766	ncRNA
FBgn0052579	protein_coding
FBgn0026136	protein_coding
FBgn0283429	pseudogene
FBgn0053383	rRNA
FBgn0260447	pseudogene
FBgn0035241	protein_coding
FBgn0032366	protein_coding
FBgn0031873	protein_coding
FBgn0262018	protein_coding
FBgn0034617	protein_coding
FBgn0285994	ncRNA
FBgn0250847	protein_coding
FBgn0038260	protein_coding
FBgn0063388	snoRNA
FBgn0265434	protein_coding
FBgn0036323	protein_coding
FBgn0262971	ncRNA
FBgn0045497	protein_coding
FBgn0266434	protein_coding
FBgn0029887	protein_coding
FBgn0040674	protein_coding
FBgn0032264	protein_coding
FBgn0082961	snoRNA
FBgn0039733	protein_coding
FBgn0284248	protein_coding
FBgn0037284	protein_coding
FBgn0034377	protein_coding
FBgn0033187	protein_coding
FBgn0011824	protein_coding
FBgn0283659	protein_coding
FBgn0267648	protein_coding
FBgn0004656	protein_coding
FBgn0265791	ncRNA
FBgn0053378	rRNA
FBgn0011725	protein_coding
FBgn0033740	protein_coding
FBgn0283427	protein_coding
FBgn0000032	protein_coding
FBgn0050443	protein_coding
FBgn0033260	protein_coding
FBgn0050091	protein_coding
FBgn0027951	protein_coding
FBgn0037482	protein_coding
FBgn0011202	protein_coding
FBgn0027561	protein_coding
FBgn0030666	protein_coding
FBgn0004647	protein_coding
FBgn0052546	tRNA
FBgn0262204	pre_miRNA
FBgn0015623	protein_coding
FBgn0278598	ncRNA
FBgn0060291	snoRNA
FBgn0035421	protein_coding
FBgn0011204	protein_coding
FBgn0033657	protein_coding
FBgn0000055	protein_coding
FBgn0036605	protein_coding
FBgn0267783	ncRNA
FBgn0051741	protein_coding
FBgn0035192	protein_coding
FBgn0030608	protein_coding
FBgn0036522	protein_coding
FBgn0032809	protein_coding
FBgn0266623	ncRNA
FBgn0267917	ncRNA
FBgn0029799	protein_coding
FBgn0284081	protein_coding
FBgn0284238	ncRNA
FBgn0053725	protein_coding
FBgn0000018	protein_coding
FBgn0034184	protein_coding
FBgn0010238	protein_coding
FBgn0259963	protein_coding
FBgn0035524	protein_coding
FBgn0039719	protein_coding
FBgn0262010	protein_coding
FBgn0043458	protein_coding
FBgn0029589	protein_coding
FBgn0027081	protein_coding
FBgn0031633	protein_coding
FBgn0053158	protein_coding
FBgn0038223	protein_coding
FBgn0086675	protein_coding
